_id,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
1,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,""
3977,2007-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.07,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3978,2007-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,26.64,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3979,2007-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,26.64,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3980,2007-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,30.93,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3981,2007-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,30.93,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3982,2007-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,32.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3983,2007-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,32.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3984,2007-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,33.556,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3985,2007-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,34.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3986,2007-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,34.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3987,2007-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,34.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3988,2008-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,35.218,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3989,2008-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,35.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3990,2008-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,37.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3991,2008-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,45.72,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3992,2008-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,58.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3993,2008-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,58.045,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3994,2008-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,56.14,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3995,2008-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,56.14,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3996,2008-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,53.965,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3997,2008-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,50.3,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3998,2008-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,48.88,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
3999,2008-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,46.07,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4000,2009-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,46.1,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4001,2009-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,46.07,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4002,2009-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,46.07,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4003,2009-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,42.67,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4004,2009-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4005,2009-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4006,2009-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,45.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4007,2009-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,44.6,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4008,2009-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4009,2009-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4010,2009-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4011,2009-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4012,2010-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4013,2010-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4014,2010-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4015,2010-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4016,2010-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,40.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4017,2010-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,38.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4018,2010-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,38.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4019,2010-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,38.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4020,2010-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,38.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4021,2010-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,44.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4022,2010-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,44.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4023,2010-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,45.88,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4024,2011-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4025,2011-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4026,2011-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4027,2011-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4028,2011-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4029,2011-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.76,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4030,2011-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,54.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4031,2011-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,54.71,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4032,2011-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,59.54,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4033,2011-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4034,2011-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4035,2011-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4036,2012-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4037,2012-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4038,2012-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,62.47,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4039,2012-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,65.06,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4040,2012-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,66.18,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4041,2012-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.14,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4042,2012-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4043,2012-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4044,2012-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4045,2012-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4046,2012-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4047,2012-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,68.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4048,2013-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,69.09,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4049,2013-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,70.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4050,2013-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,71.86,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4051,2013-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,72.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4052,2013-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,72.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4053,2013-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,72.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4054,2013-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,72.36,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4055,2013-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.13,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4056,2013-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4057,2013-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4058,2013-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4059,2013-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4060,2014-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4061,2014-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4062,2014-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4063,2014-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4064,2014-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,76.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4065,2014-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,78.67,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4066,2014-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,79.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4067,2014-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,79.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4068,2014-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,79.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4069,2014-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,79.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4070,2014-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,79.29,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4071,2014-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,75.0,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4072,2015-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4073,2015-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4074,2015-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4075,2015-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4076,2015-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4077,2015-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,72.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4078,2015-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,71.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4079,2015-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,71.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4080,2015-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,71.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4081,2015-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,65.79,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4082,2015-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,54.18,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4083,2015-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.57,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4084,2016-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,53.15,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4085,2016-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4086,2016-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4087,2016-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4088,2016-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4089,2016-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4090,2016-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4091,2016-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,57.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4092,2016-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,60.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4093,2016-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,62.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4094,2016-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,62.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4095,2016-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,62.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4096,2017-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,62.68,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4097,2017-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,67.5,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4098,2017-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,67.5,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4099,2017-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,70.18,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4100,2017-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4101,2017-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4102,2017-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4103,2017-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4104,2017-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4105,2017-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4106,2017-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4107,2017-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,73.21,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4108,2018-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4109,2018-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4110,2018-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.8,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4111,2018-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4112,2018-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4113,2018-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4114,2018-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4115,2018-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4116,2018-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4117,2018-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.9,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4118,2018-11-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4119,2018-12-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4120,2019-01-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4121,2019-02-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4122,2019-03-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4123,2019-04-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4124,2019-05-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4125,2019-06-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4126,2019-07-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4127,2019-08-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4128,2019-09-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4129,2019-10-15,"Rice (basmati, broken) - Retail",KG,cereals and tubers,74.82,PKR,Pakistan,Punjab,2276,Lahore,291,122,15,5,1,291_122_15_5,""
4130,2013-01-15,Poultry - Retail,KG,"meat, fish and eggs",144.16,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4131,2013-02-15,Poultry - Retail,KG,"meat, fish and eggs",121.15,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4132,2013-03-15,Poultry - Retail,KG,"meat, fish and eggs",104.3,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4133,2013-04-15,Poultry - Retail,KG,"meat, fish and eggs",123.54,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4134,2013-05-15,Poultry - Retail,KG,"meat, fish and eggs",123.39,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4135,2013-07-15,Poultry - Retail,KG,"meat, fish and eggs",154.87,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4136,2013-08-15,Poultry - Retail,KG,"meat, fish and eggs",152.77,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4137,2013-09-15,Poultry - Retail,KG,"meat, fish and eggs",126.0,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4138,2014-01-15,Poultry - Retail,KG,"meat, fish and eggs",158.57,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4139,2014-02-15,Poultry - Retail,KG,"meat, fish and eggs",139.86,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
